market,strategy,regime,sizing,sl,tp,trail,cagr,sharpe,sortino,calmar,max_drawdown,total_return,trades,exposure,benchmark_return
india,fifty_two_week_high,none,equal_slot,0.25,0.25,0.15,9.820361438408277,0.6735724482722429,0.8849284603211501,0.43007882714749424,-22.83386397684816,31.663551884351616,278.0,97.85425101214574,25.79863906199593
india,fifty_two_week_high,none,equal_slot,0.25,0.25,0.25,14.864694317457383,0.9713057407441719,1.2988399648961686,0.9765673913454376,-15.221370741222456,50.22365160427691,246.0,97.86774628879891,25.79863906199593
india,fifty_two_week_high,none,atr_risk,0.25,0.25,none,15.764441565355902,1.030794041737001,1.3686043613211962,0.9461086349888633,-16.662401105282658,53.70536406671267,242.0,97.93522267206478,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,none,none,none,9.956465577768503,0.6516562628995615,0.8890205119887584,0.49033450894286434,-20.305455553667077,32.14329223574768,136.0,72.07827260458839,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,none,none,0.15,8.359928706535236,0.6106709354921672,0.8109717735337211,0.41106492424888647,-20.337246535473238,26.587914628428088,169.0,72.6855600539811,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,none,none,0.25,9.827889904768572,0.6524951395792704,0.8786277000167401,0.5555096661267496,-17.69166317715552,31.690058190988847,142.0,72.69905533063428,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,none,0.25,none,12.402724572827694,0.8768034594712732,1.1516389398155034,0.7622263867155789,-16.27170718435875,40.963472272565646,182.0,72.22672064777328,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,none,0.25,0.15,11.526666995938717,0.8829867606178976,1.1873156756324392,0.6404278398564813,-17.998385264640934,37.76154261739912,205.0,72.09176788124157,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,none,0.25,0.25,14.065877543239868,1.0327939698764106,1.3890361163615113,1.0060103447561326,-13.981841853375359,47.17644270749168,184.0,72.61808367071525,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,0.08,none,none,12.51320499976556,0.8034774919836841,1.075575376350976,0.8433948978469007,-14.836709389291384,41.37072079695096,158.0,73.83265856950068,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,0.08,none,0.15,10.268020745442419,0.7155077250660556,0.9491092393079681,0.6202014548953758,-16.555944305507268,33.245799327321635,190.0,72.88798920377869,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,0.08,none,0.25,10.24161782168871,0.673608813780089,0.8880149315866791,0.6190151839128393,-16.545018745664215,33.1521323607052,163.0,74.07557354925775,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,0.08,0.25,none,13.304343793686858,0.9773079580712889,1.326463061489563,0.9298239110949508,-14.308455219246625,44.30967668420456,214.0,73.63022941970311,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,0.08,0.25,0.15,8.483240985588015,0.6456857246949954,0.8491132739341763,0.5196935642867562,-16.323544428014387,27.011401037268424,230.0,72.53711201079622,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,0.08,0.25,0.25,13.304343793686858,0.9773079580712889,1.326463061489563,0.9298239110949508,-14.308455219246625,44.30967668420456,214.0,73.63022941970311,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,0.15,none,none,11.819351347084538,0.7753910712686225,1.061920215272794,0.7151179223649852,-16.527835448448073,38.825889061676634,140.0,72.42914979757084,25.79863906199593
