market,strategy,years,kind,regime,sl,tp,trail,cagr,sharpe,sortino,calmar,max_drawdown,total_return,trades,exposure,benchmark_return
us,stochastic_cross,2,baseline,none,none,none,none,21.593414303421344,1.1710519859569815,1.710476503982442,1.0856926493645733,-19.88906742258906,47.27715415402152,467.0,99.46666666666667,48.39136944753712
us,stochastic_cross,1,tuned,none,0.08,none,none,23.495123760469983,1.5894189520214852,2.406599038317801,2.1752407360574066,-10.801160244476923,23.28846068797499,307.0,99.5219123505976,22.906067158483843
us,stochastic_cross,1,baseline,none,none,none,none,40.39460665193435,2.2467415129720356,3.5496040150499684,4.5840365061059725,-8.812016788725051,40.0170671779515,241.0,99.601593625498,22.906067158483843
us,connors_rsi2,5,tuned,none,0.08,0.25,0.15,10.419544660023172,0.6763149796041125,1.1062715577138007,0.36135773067692223,-28.834431300264434,63.63010961770124,4934.0,83.43974461292896,85.81111939042859
us,connors_rsi2,5,baseline,none,none,none,none,10.562566098030924,0.6889789603500317,1.071690627983719,0.4907742234468784,-21.52225115623706,64.68580423880354,4364.0,83.71508379888269,85.81111939042859
us,connors_rsi2,2,tuned,none,0.08,0.25,0.15,14.167899280451145,0.7273918465782785,1.3362284350743312,0.774506183153411,-18.292816233908397,30.000874499028484,2079.0,88.36,48.39136944753712
us,connors_rsi2,2,baseline,none,none,none,none,11.95121297685584,0.6422075133491532,1.0659839712246901,0.6731942653574625,-17.752992845994925,25.050321668821173,1813.0,88.62,48.39136944753712
us,connors_rsi2,1,tuned,none,0.08,0.25,0.15,33.57175183201244,1.306671691427669,2.8681278499198672,2.382038889360632,-14.093704339572518,33.26524032244724,1134.0,94.38247011952191,22.906067158483843
us,connors_rsi2,1,baseline,none,none,none,none,26.16251645123897,1.1589199425488064,2.10318078544679,1.5921976839062608,-16.431701110789497,25.930030465093566,986.0,94.42231075697211,22.906067158483843
us,connors_rsi2_bull,5,tuned,none,none,0.25,0.25,8.65852097387001,0.7178698588261655,1.100777107088661,0.6335685349323492,-13.6662736491397,51.06855116061262,3567.0,66.12529928172385,85.81111939042859
us,connors_rsi2_bull,5,baseline,none,none,none,none,8.636781888445944,0.7133710152023456,1.0988184355268424,0.6145315245464272,-14.05425359556708,50.91845038570639,3559.0,66.14525139664804,85.81111939042859
us,connors_rsi2_bull,2,tuned,none,none,0.25,0.25,14.903503252728068,0.9828088004476605,1.640637791274975,1.4108467204565591,-10.563516955197796,31.664729488660125,1543.0,71.6,48.39136944753712
us,connors_rsi2_bull,2,baseline,none,none,none,none,14.807303173114983,0.9713307099391145,1.642298615017982,1.3343493675458697,-11.097021164965602,31.446540220266783,1536.0,71.58,48.39136944753712
us,connors_rsi2_bull,1,tuned,none,none,0.25,0.25,22.56494997201024,1.2721215986984369,2.2992481644617535,1.9662513517355702,-11.476126870602082,22.36718587245745,874.0,81.39442231075698,22.906067158483843
us,connors_rsi2_bull,1,baseline,none,none,none,none,21.568683256342467,1.2269210917468387,2.243712624385847,1.7796632585382626,-12.119530564483329,21.380388882610557,870.0,81.35458167330677,22.906067158483843
us,bollinger_mean_reversion,5,tuned,none,none,0.25,0.15,9.293308797473543,0.6154206682203419,0.9053000256866472,0.3973817060070447,-23.386352861721303,55.50439865714565,1966.0,93.99840383080607,85.81111939042859
us,bollinger_mean_reversion,5,baseline,none,none,none,none,8.326475766016529,0.5496860804243315,0.7965249909695453,0.3804277511248513,-21.887140833960586,48.78884936074481,1788.0,94.36552274541101,85.81111939042859
us,bollinger_mean_reversion,2,tuned,none,none,0.25,0.15,15.008269254951557,0.9075923578084459,1.3627118817751227,0.9092021147908231,-16.507076931298663,31.902550693139233,807.0,95.67999999999999,48.39136944753712
us,bollinger_mean_reversion,2,baseline,none,none,none,none,9.695486735960523,0.6095141126105437,0.8622062501330024,0.4960810345642859,-19.544159240992126,20.11026440623409,721.0,95.8,48.39136944753712
us,bollinger_mean_reversion,1,tuned,none,none,0.25,0.15,27.15248087171902,1.6644664662357007,2.624051635567933,2.9030561266917134,-9.353067831541255,26.910297802103877,417.0,98.72509960159363,22.906067158483843
us,bollinger_mean_reversion,1,baseline,none,none,none,none,23.18493714537826,1.459892688790927,2.27461701387863,2.5052825431108334,-9.254420108874946,22.981247769296797,389.0,98.80478087649402,22.906067158483843
us,williams_percent_r,5,tuned,none,none,0.25,none,12.209015096658703,0.697672058540097,1.016122279154345,0.47956028296720854,-25.45877031583438,77.23544070588724,1747.0,99.68475658419793,85.81111939042859
us,williams_percent_r,5,baseline,none,none,none,none,12.091527742451436,0.7028489417231956,1.018127774437268,0.48774686601997363,-24.790580083309603,76.315382085489,1745.0,99.68076616121309,85.81111939042859
us,williams_percent_r,2,tuned,none,none,0.25,none,26.512615545971663,1.3956388989615047,2.106965043335183,1.5063136790042113,-17.60099235339782,59.30932740367918,710.0,99.71,48.39136944753712
us,williams_percent_r,2,baseline,none,none,none,none,25.15280024652251,1.3600634131971512,2.008151149567543,1.4280652492984978,-17.61320097865151,55.936505582672446,710.0,99.71,48.39136944753712
us,williams_percent_r,1,tuned,none,none,0.25,none,42.383009895885635,1.9913888352023494,3.35967832810806,4.188389398157905,-10.119166549921577,41.984274759097715,361.0,99.60159362549801,22.906067158483843
us,williams_percent_r,1,baseline,none,none,none,none,39.05870660840611,1.9556949075338728,3.1234698924334583,3.789763633087751,-10.306370103768876,38.69528334665455,361.0,99.60159362549801,22.906067158483843
us,cci_reversion,5,tuned,none,0.08,0.25,0.25,12.775779925282936,0.7710163258384175,1.1537732756305576,0.4199382357327018,-30.422997570087784,81.72787592884923,1737.0,99.55307262569832,85.81111939042859
us,cci_reversion,5,baseline,none,none,none,none,13.743189372047993,0.7901874998726881,1.1754871213423792,0.5760245827247154,-23.85868552178774,89.60579170982629,1363.0,99.4293695131684,85.81111939042859
us,cci_reversion,2,tuned,none,0.08,0.25,0.25,21.851917063266324,1.2537221953365374,1.973849560131398,1.2392259787910473,-17.633520792216135,47.897798443716134,698.0,99.72,48.39136944753712
us,cci_reversion,2,baseline,none,none,none,none,23.2473413811517,1.162474213262041,1.8199419252318783,1.2342726101458819,-18.834851547426005,51.27040768495914,549.0,99.72,48.39136944753712
us,cci_reversion,1,tuned,none,0.08,0.25,0.25,26.06257534092782,1.4657227431454876,2.2123226777165597,2.3823713662054318,-10.93976183169104,25.83106493186702,359.0,99.60159362549801,22.906067158483843
us,cci_reversion,1,baseline,none,none,none,none,33.45179998805794,1.5351207240730886,2.5694607779817358,2.4610534677671985,-13.592471852473498,33.14651312690333,278.0,99.60159362549801,22.906067158483843
us,short_term_reversal,5,tuned,none,none,none,none,10.15630307059947,0.49368171565771096,0.7398050564177039,0.27595831525640946,-36.803758064556376,61.70115834026886,1200.0,99.92019154030328,85.81111939042859
us,short_term_reversal,5,baseline,none,none,none,none,10.15630307059947,0.49368171565771096,0.7398050564177039,0.27595831525640946,-36.803758064556376,61.70115834026886,1200.0,99.92019154030328,85.81111939042859
us,short_term_reversal,2,tuned,none,none,none,none,23.824522051384655,1.0072388646627872,1.5987185925262482,1.1410586145028696,-20.879314829733264,52.67640268037654,480.0,99.8,48.39136944753712
us,short_term_reversal,2,baseline,none,none,none,none,23.824522051384655,1.0072388646627872,1.5987185925262482,1.1410586145028696,-20.879314829733264,52.67640268037654,480.0,99.8,48.39136944753712
us,short_term_reversal,1,tuned,none,none,none,none,28.025202943439997,1.2854274674897463,2.041540751750438,1.7075598059064627,-16.4124283357459,27.77442097390399,240.0,99.60159362549801,22.906067158483843
us,short_term_reversal,1,baseline,none,none,none,none,28.025202943439997,1.2854274674897463,2.041540751750438,1.7075598059064627,-16.4124283357459,27.77442097390399,240.0,99.60159362549801,22.906067158483843
us,turn_of_month,5,tuned,none,0.08,0.25,none,3.864794952010131,0.38483414164667623,0.5609600656417534,0.2116898732065136,-18.25687215675092,20.731065925674443,1314.0,21.26895450917797,85.81111939042859
us,turn_of_month,5,baseline,none,none,none,none,3.267841531340232,0.3227789011579193,0.4561661708176915,0.15735974245120682,-20.766693440372812,17.322730440134304,1200.0,21.069433359936156,85.81111939042859
us,turn_of_month,2,tuned,none,0.08,0.25,none,4.590535009960162,0.38335879359931696,0.5381428648088776,0.30336404878745776,-15.1320996285106,9.294426468826433,533.0,20.630000000000003,48.39136944753712
us,turn_of_month,2,baseline,none,none,none,none,5.136233279488289,0.40825086509059766,0.5610915898757136,0.30456750656476267,-16.864022486903508,10.42648071304264,480.0,20.400000000000002,48.39136944753712
us,turn_of_month,1,tuned,none,0.08,0.25,none,22.370283836473437,1.466824414099882,2.625768209297784,2.473865757798036,-9.042642579112705,22.174375100140065,270.0,20.53784860557769,22.906067158483843
us,turn_of_month,1,baseline,none,none,none,none,22.195630760094453,1.3716146643153648,2.2204593970085535,2.4095779992879818,-9.211418251101708,22.001384570810025,240.0,20.318725099601593,22.906067158483843
