effective_date,symbol
2015-09-30,VTL.NS
2015-09-30,WABAG.NS
2015-09-30,WELCORP.NS
2015-09-30,WHEELS.NS
2015-09-30,WONDERLA.NS
2015-09-30,ZENSARTECH.NS
2015-09-30,ZFCVINDIA.NS
2016-03-31,AARTIIND.NS
2016-03-31,ABFRL.NS
2016-03-31,ABREL.NS
2016-03-31,ADANIENSOL.NS
2016-03-31,ADANIENT.NS
2016-03-31,ADANITRANS.NS
2016-03-31,AEGISCHEM.NS
2016-03-31,AEGISLOG.NS
2016-03-31,AHLUCONT.NS
2016-03-31,APARINDS.NS
2016-03-31,APLAPOLLO.NS
2016-03-31,ARVIND.NS
2016-03-31,ASAHIINDIA.NS
2016-03-31,ASHIANA.NS
2016-03-31,ASHOKA.NS
2016-03-31,ASTRAL.NS
2016-03-31,ASTRAZEN.NS
2016-03-31,ATUL.NS
2016-03-31,AURUM.NS
2016-03-31,AVANTIFEED.NS
2016-03-31,BAJAJELEC.NS
2016-03-31,BAJAJHIND.NS
2016-03-31,BALMLAWRIE.NS
2016-03-31,BALRAMCHIN.NS
2016-03-31,BASF.NS
2016-03-31,BBTC.NS
2016-03-31,BEML.NS
2016-03-31,BFUTILITIE.NS
2016-03-31,BIRLACORPN.NS
2016-03-31,BLISSGVS.NS
2016-03-31,BLUESTARCO.NS
2016-03-31,BRFL.NS
2016-03-31,BSOFT.NS
2016-03-31,CANFINHOME.NS
2016-03-31,CAPLIPOINT.NS
2016-03-31,CARBORUNIV.NS
2016-03-31,CARERATING.NS
2016-03-31,CCL.NS
2016-03-31,CEATLTD.NS
2016-03-31,CENTURYPLY.NS
2016-03-31,CENTURYTEX.NS
2016-03-31,CERA.NS
2016-03-31,CESC.NS
2016-03-31,CGPOWER.NS
2016-03-31,CHAMBLFERT.NS
2016-03-31,CHENNPETRO.NS
2016-03-31,CHOLAHLDNG.NS
2016-03-31,CLCIND.NS
2016-03-31,COFFEEDAY.NS
2016-03-31,COFORGE.NS
2016-03-31,COX&KINGS.NS
2016-03-31,CUB.NS
2016-03-31,CYIENT.NS
2016-03-31,DBREALTY.NS
2016-03-31,DCAL.NS
2016-03-31,DCBBANK.NS
2016-03-31,DCMSHRIRAM.NS
2016-03-31,DELTACORP.NS
2016-03-31,DEN.NS
2016-03-31,DHANUKA.NS
2016-03-31,DPSCLTD.NS
2016-03-31,EDELWEISS.NS
2016-03-31,EIDPARRY.NS
2016-03-31,ELGIEQUIP.NS
2016-03-31,ENIL.NS
2016-03-31,EPL.NS
2016-03-31,EROSMEDIA.NS
2016-03-31,ESCORTS.NS
2016-03-31,EVEREADY.NS
2016-03-31,FCONSUMER.NS
2016-03-31,FDC.NS
2016-03-31,FINCABLES.NS
2016-03-31,FINPIPE.NS
2016-03-31,FLFL.NS
2016-03-31,FMGOETZE.NS
2016-03-31,FSL.NS
2016-03-31,GATEWAY.NS
2016-03-31,GAYAPROJ.NS
2016-03-31,GEPIL.NS
2016-03-31,GESHIP.NS
2016-03-31,GMDCLTD.NS
2016-03-31,GRANULES.NS
2016-03-31,GREAVESCOT.NS
2016-03-31,GREENPLY.NS
2016-03-31,GRINDWELL.NS
2016-03-31,GSFC.NS
2016-03-31,GULFOILLUB.NS
2016-03-31,GVPIL.NS
2016-03-31,HATSUN.NS
2016-03-31,HCC.NS
2016-03-31,HDIL.NS
2016-03-31,HEIDELBERG.NS
2016-03-31,HFCL.NS
2016-03-31,HIMATSEIDE.NS
2016-03-31,HINDCOPPER.NS
2016-03-31,HMT.NS
2016-03-31,HMVL.NS
2016-03-31,HTMEDIA.NS
2016-03-31,HUHTAMAKI.NS
2016-03-31,IBREALEST.NS
2016-03-31,ICIL.NS
2016-03-31,ICRA.NS
2016-03-31,IFBIND.NS
2016-03-31,IFCI.NS
2016-03-31,IGARASHI.NS
2016-03-31,IIFL-RE.NS
2016-03-31,IIFL.NS
2016-03-31,IL&FSTRANS.NS
2016-03-31,INDIACEM.NS
2016-03-31,INDOCO.NS
2016-03-31,INGERRAND.NS
2016-03-31,INOXLEISUR.NS
2016-03-31,INTELLECT.NS
2016-03-31,ITDCEM.NS
2016-03-31,ITI.NS
2016-03-31,J&KBANK.NS
2016-03-31,JAGRAN.NS
2016-03-31,JBFIND.NS
2016-03-31,JCHAC.NS
2016-03-31,JINDALPOLY.NS
2016-03-31,JISLDVREQS.NS
2016-03-31,JISLJALEQS.NS
2016-03-31,JKCEMENT.NS
2016-03-31,JKIL.NS
2016-03-31,JKLAKSHMI.NS
2016-03-31,JKTYRE.NS
2016-03-31,JMFINANCIL.NS
2016-03-31,JMTAUTOLTD.NS
2016-03-31,JPASSOCIAT.NS
2016-03-31,JPINFRATEC.NS
2016-03-31,JPPOWER.NS
2016-03-31,JSWISPL.NS
2016-03-31,KALPATPOWR.NS
2016-03-31,KARURVYSYA.NS
2016-03-31,KEC.NS
2016-03-31,KENNAMET.NS
2016-03-31,KIRLOSENG.NS
2016-03-31,KKCL.NS
2016-03-31,KNRCON.NS
2016-03-31,KPIL.NS
2016-03-31,KPRMILL.NS
2016-03-31,KRBL.NS
2016-03-31,KSB.NS
2016-03-31,KSCL.NS
2016-03-31,KSK.NS
2016-03-31,KTKBANK.NS
2016-03-31,LAKSHVILAS.NS
2016-03-31,LAOPALA.NS
2016-03-31,LAXMIMACH.NS
2016-03-31,LINDEINDIA.NS
2016-03-31,LMW.NS
2016-03-31,LUXIND.NS
2016-03-31,MAHLIFE.NS
2016-03-31,MAHSCOOTER.NS
2016-03-31,MANAPPURAM.NS
2016-03-31,MANPASAND.NS
2016-03-31,MARKSANS.NS
2016-03-31,MAYURUNIQ.NS
2016-03-31,MCLEODRUSS.NS
2016-03-31,MCX.NS
2016-03-31,MHRIL.NS
2016-03-31,MINDACORP.NS
