effective_date,symbol
2019-02-01,LTI.NS
2019-02-01,LTTS.NS
2019-02-01,LUPIN.NS
2019-02-01,LUXIND.NS
2019-02-01,M&M.NS
2019-02-01,M&MFIN.NS
2019-02-01,MAGMA.NS
2019-02-01,MAHINDCIE.NS
2019-02-01,MAHLOG.NS
2019-02-01,MANAPPURAM.NS
2019-02-01,MANPASAND.NS
2019-02-01,MARICO.NS
2019-02-01,MARUTI.NS
2019-02-01,MASFIN.NS
2019-02-01,MAXINDIA.NS
2019-02-01,MCDOWELL-N.NS
2019-02-01,MCLEODRUSS.NS
2019-02-01,MERCK.NS
2019-02-01,MFSL.NS
2019-02-01,MGL.NS
2019-02-01,MHRIL.NS
2019-02-01,MINDACORP.NS
2019-02-01,MINDAIND.NS
2019-02-01,MINDTREE.NS
2019-02-01,MMTC.NS
2019-02-01,MOIL.NS
2019-02-01,MONSANTO.NS
2019-02-01,MOTHERSUMI.NS
